220,11,20,16,0,94,101,195,0.0075,0.4821,12.19,0.4895,0.4895,13.37,-0.0074,-0.0074,-1.18
221,12,1,17,1,111,140,251,0.0077,0.4422,14.76,0.4808,0.4808,13.17,-0.0386,-0.0386,1.59
222,12,2,16,1,106,109,215,0.005,0.493,13.44,0.4959,0.4959,12.62,-0.0029,-0.0029,0.82
223,12,3,15,1,81,105,186,0.0067,0.4355,12.4,0.477,0.477,11.49,-0.0415,-0.0415,0.91
224,12,4,16,1,91,103,194,0.005,0.4691,12.13,0.4845,0.4845,12.94,-0.0154,-0.0154,-0.81
225,12,5,15,0,85,109,194,0.0053,0.4381,12.93,0.4725,0.4725,13.07,-0.0344,-0.0344,-0.14
226,12,6,15,0,103,101,204,0.0053,0.5049,13.6,0.475,0.475,13.81,0.0299,0.0299,-0.21
227,12,7,15,0,97,103,200,0.006,0.485,13.33,0.475,0.475,14.38,0.01,0.01,-1.05
228,12,8,17,2*,104,111,215,0.0047,0.4837,12.65,0.4819,0.4819,11.81,0.0018,0.0018,0.84
229,12,9,15,0,93,106,199,0.0073,0.4673,13.27,0.4716,0.4716,11.4,-0.0043,-0.0043,1.87
230,12,10,16,1,97,102,199,0.005,0.4874,12.44,0.5036,0.5036,11.3,-0.0162,-0.0162,1.14
231,12,11,16,1,104,93,197,0.005,0.5279,12.31,0.4908,0.4908,11.87,0.0371,0.0371,0.44
232,12,12,16,0,115,98,213,0.0056,0.5399,13.31,0.5113,0.5113,12.06,0.0286,0.0286,1.25
233,12,13,12,1,71,72,143,0.005,0.4965,11.92,0.4889,0.4889,12.65,0.0076,0.0076,-0.73
234,12,14,13,1,75,85,160,0.0077,0.4688,12.31,0.4865,0.4865,12.44,-0.0177,-0.0177,-0.13
235,12,15,16,1,85,88,173,0.0081,0.4913,10.81,0.4831,0.4831,12.17,0.0082,0.0082,-1.36
236,12,16,16,1,98,126,224,0.0063,0.4375,14,0.4841,0.4841,13.21,-0.0466,-0.0466,0.79
237,12,17,16,1,96,106,202,0.0063,0.4752,12.63,0.4916,0.4916,13.75,-0.0164,-0.0164,-1.12
238,12,18,16,1,93,107,200,0.0056,0.465,12.5,0.4868,0.4868,13.33,-0.0218,-0.0218,-0.83
239,12,19,17,1,121,114,235,0.0053,0.5149,13.82,0.4784,0.4784,13.2,0.0365,0.0365,0.62
